"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","27.35399","Carangidae","Caranx","lugubris",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01237.MP4","2.31370","Cirrhitidae","Paracirrhites","forsteri",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","27.35399","Echeneidae","Echeneis","naucrates",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01237.MP4","1.20454","Labridae","Suezichthys","cyanolaemus",2,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","30.70734","Lethrinidae","Gymnocranius","euanus",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01237.MP4","5.15876","Lethrinidae","Gymnocranius","sp1",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","37.49190","Lethrinidae","Lethrinus","miniatus",2,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01239.MP4","53.62718","Lethrinidae","Lethrinus","nebulosus",2,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","27.77414","Lethrinidae","Lethrinus","ravus",2,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","25.91311","Lutjanidae","Aphareus","rutilans",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01239.MP4","53.62718","Lutjanidae","Lutjanus","sebae",3,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01237.MP4","18.23238","Malacanthidae","Malacanthus","brevirostris",2,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","40.47738","Nemipteridae","Pentapodus","nagasakiensis",4,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01237.MP4","3.24435","Pinguipedidae","Parapercis","nebulosa",5,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01238.MP4","22.08623","Scombridae","Scomberomorus","commerson",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01239.MP4","57.37037","Serranidae","Epinephelus","multinotatus",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","50","Left_MAH01239.MP4","56.16583","Sphyraenidae","Sphyraena","jello",1,"-22.7173","113.5528","20220522","10:14:30",NA,NA,NA,"81.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00234.MP4","2.68741","Acanthuridae","Naso","fageni",14,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","11.66860","Carangidae","Carangoides","spp",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00237.MP4","58.36414","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00236.MP4","42.91871","Fistulariidae","Fistularia","commersonii",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00236.MP4","35.54579","Labridae","Choerodon","sp1",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","23.75290","Labridae",NA,NA,1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","5.14208","Lethrinidae","Gymnocranius","euanus",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00234.MP4","2.93933","Lethrinidae","Gymnocranius","sp1",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","15.09147","Lethrinidae","Lethrinus","miniatus",2,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","9.56094","Lethrinidae","Lethrinus","rubrioperculatus",4,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","12.38376","Lutjanidae","Aphareus","rutilans",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","14.93742","Lutjanidae","Lutjanus","sebae",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00234.MP4","0.98265","Lutjanidae","Pristipomoides","sp1",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00237.MP4","50.04750","Mullidae","Parupeneus","cyclostomus",2,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","5.60504","Mullidae","Parupeneus","heptacanthus",8,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00236.MP4","35.54579","Nemipteridae","Pentapodus","nagasakiensis",2,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00236.MP4","26.51121","Pinguipedidae","Parapercis","nebulosa",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","18.28827","Scaridae","Scarus","sp3",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","16.98391","Serranidae","Epinephelus","spp",1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","51","Left_MAH00235.MP4","19.04180",NA,NA,NA,1,"-22.69","113.5609","20220522","14:49:13",NA,NA,NA,"79.4","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","21.61715","Carangidae","Carangoides","chrysophrys",2,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00204.MP4","0.07063","Carangidae","Carangoides","fulvoguttatus",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","29.43051","Labridae","Bodianus","solatus",3,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00206.MP4","42.25026","Lethrinidae","Gymnocranius","sp1",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","21.38470","Lethrinidae","Lethrinus","miniatus",3,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","16.99198","Lethrinidae","Lethrinus","ravus",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00204.MP4","6.82626","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","17.43659","Lethrinidae","Lethrinus","spp",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00204.MP4","0.53470","Lutjanidae","Lutjanus","sebae",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00204.MP4","9.90962","Lutjanidae","Pristipomoides","sp1",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","29.52728","Mullidae","Parupeneus","heptacanthus",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","20.74517","Mullidae","Parupeneus","spilurus",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","31.05436","Nemipteridae","Pentapodus","nagasakiensis",2,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00204.MP4","1.72617","Pinguipedidae","Parapercis","nebulosa",4,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","52","Left_MAH00205.MP4","30.42095","Scaridae","Scarus","sp3",1,"-22.7635","113.5348","20220520","08:50:37",NA,NA,NA,"91","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00355.MP4","31.74950","Carangidae","Carangoides","chrysophrys",13,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00354.MP4","9.50533","Carangidae","Carangoides","spp",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00355.MP4","31.11914","Carangidae","Decapterus","spp",3,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00355.MP4","30.35366","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00354.MP4","17.77915","Chaetodontidae","Heniochus","acuminatus",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00354.MP4","8.34612","Cirrhitidae","Cirrhitichthys","aprinus",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00354.MP4","10.26998","Labridae","Bodianus","solatus",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00355.MP4","28.33636","Labridae","Oxycheilinus","orientalis",2,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00354.MP4","9.68718","Lethrinidae","Lethrinus","miniatus",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00355.MP4","35.40315","Lethrinidae","Lethrinus","ravus",6,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00355.MP4","23.16536","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00354.MP4","17.90205","Nemipteridae","Pentapodus","vitta",2,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","53","Left_MAH00356.MP4","57.18685","Pinguipedidae","Parapercis","nebulosa",1,"-22.6839","113.5636","20220526","08:29:10",NA,NA,NA,"78.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","10.91062","Carangidae","Carangoides","fulvoguttatus",2,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","5.48131","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","21.91968","Lethrinidae","Gymnocranius","euanus",1,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","24.86567","Lethrinidae","Gymnocranius","sp1",1,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","27.07872","Lethrinidae","Lethrinus","miniatus",2,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","10.91062","Lethrinidae","Lethrinus","nebulosus",1,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","14.02568","Lutjanidae","Lutjanus","sebae",1,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00176.MP4","0.47158","Lutjanidae","Pristipomoides","sp1",1,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00177.MP4","8.90668","Nemipteridae","Pentapodus","nagasakiensis",2,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00176.MP4","2.80336","Pinguipedidae","Parapercis","nebulosa",2,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","54","Left_MAH00178.MP4","27.60647","Scombridae","Scomberomorus","spp",1,"-22.7654","113.5392","20220520","08:32:36",NA,NA,NA,"83.1","Molly Gerrans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00210.MP4","15.23494","Carangidae","Carangoides","chrysophrys",2,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00211.MP4","35.45097","Carangidae","Seriola","rivoliana",2,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00211.MP4","27.55447","Echeneidae","Echeneis","naucrates",1,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00210.MP4","11.42224","Labridae","Choerodon","sp1",1,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00211.MP4","27.36651","Lethrinidae","Gymnocranius","sp1",5,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00211.MP4","34.09601","Lethrinidae","Lethrinus","miniatus",5,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00211.MP4","30.04474","Lethrinidae","Lethrinus","nebulosus",1,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00212.MP4","41.77479","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00211.MP4","36.77896","Lutjanidae","Lutjanus","sebae",1,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00211.MP4","33.88385","Lutjanidae","Pristipomoides","sp1",10,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00210.MP4","3.67617","Pomacanthidae","Pomacanthus","semicirculatus",1,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","55","Left_MAH00210.MP4","13.69368","Sparidae","Argyrops","spinifer",1,"-22.7564","113.529","20220520","09:48:49",NA,NA,NA,"89.1","test video","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00198.MP4","31.40081","Carangidae","Carangoides","chrysophrys",4,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00197.MP4","16.84127","Carangidae","Decapterus","muroadsi",18,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00198.MP4","28.63666","Carangidae","Seriola","rivoliana",1,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00198.MP4","42.24526","Echeneidae","Echeneis","naucrates",1,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00197.MP4","13.19735","Lethrinidae","Gymnocranius","euanus",1,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00196.MP4","3.69008","Lethrinidae","Gymnocranius","sp1",2,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00196.MP4","3.17345","Lethrinidae","Lethrinus","miniatus",3,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00198.MP4","30.37979","Lethrinidae","Lethrinus","nebulosus",1,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00197.MP4","19.54091","Lethrinidae","Lethrinus","rubrioperculatus",2,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00198.MP4","29.97244","Lutjanidae","Lutjanus","sebae",15,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00197.MP4","23.54908","Lutjanidae","Pristipomoides","sp1",17,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","56","Left_MAH00196.MP4","0.00806","Pinguipedidae","Parapercis","nebulosa",1,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","57","Left_MAH00223.MP4","17.57005","Carangidae","Carangoides","chrysophrys",1,"-22.6751","113.561","20220526","08:11:51",NA,NA,NA,"88.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","57","Left_MAH00225.MP4","50.28968","Carangidae","Decapterus","spp",1,"-22.6751","113.561","20220526","08:11:51",NA,NA,NA,"88.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","57","Left_MAH00224.MP4","35.71373","Lethrinidae","Gymnocranius","sp1",4,"-22.6751","113.561","20220526","08:11:51",NA,NA,NA,"88.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","57","Left_MAH00225.MP4","56.74169","Lethrinidae","Lethrinus","miniatus",5,"-22.6751","113.561","20220526","08:11:51",NA,NA,NA,"88.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","57","Left_MAH00224.MP4","40.60334","Lethrinidae","Lethrinus","ravus",2,"-22.6751","113.561","20220526","08:11:51",NA,NA,NA,"88.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","57","Left_MAH00224.MP4","26.53345","Lutjanidae","Lutjanus","sebae",1,"-22.6751","113.561","20220526","08:11:51",NA,NA,NA,"88.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","57","Left_MAH00225.MP4","48.63942","Unknown","Unknown","Unknown",1,"-22.6751","113.561","20220526","08:11:51",NA,NA,NA,"88.2","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00213.MP4","29.03206","Balistidae","Abalistes","filamentosus",2,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00213.MP4","22.66097","Carangidae","Carangoides","chrysophrys",1,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00213.MP4","22.12099","Carangidae","Decapterus","spp",35,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00214.MP4","49.28451","Carcharhinidae","Carcharhinus","albimarginatus",1,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00213.MP4","31.03406","Chaetodontidae","Chaetodon","assarius",1,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00212.MP4","0.99043","Labridae","Bodianus","solatus",1,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00212.MP4","10.00221","Lethrinidae","Gymnocranius","sp1",8,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00212.MP4","8.12923","Lethrinidae","Lethrinus","nebulosus",1,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00213.MP4","20.64145","Lethrinidae","Lethrinus","rubrioperculatus",3,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00213.MP4","28.57938","Lutjanidae","Pristipomoides","sp1",9,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS","58","Left_MAH00212.MP4","0.78551","Mullidae","Parupeneus","heptacanthus",6,"-22.7056","113.5502","20220522","12:28:44",NA,NA,NA,"90.9","Kaitlin McCloghry","Yes","Yes"
